"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-01","75","51","51"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-02","53","42","42"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-03","66","42","49"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-04","70","43","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-05","75","42","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-06","70","44","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-07","65","35","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-08","81","35","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-09","82","44","46"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-10","85","21","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-11","27","18","18"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-12","55","18","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-13","71","29","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-14","75","32","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-15","77","36","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-16","62","37","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-17","82","37","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-18","82","42","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-19","65","33","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-20","68","33","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-21","50","39","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-22","55","32","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-23","67","33","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-24","56","29","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-25","45","30","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-26","63","31","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-27","78","26","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-28","36","16","16"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-29","36","16","19"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-30","19","7","8"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-10-31","27","7","13"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-01","47","13","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-02","37","20","20"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-03","56","20","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-04","61","27","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-05","52","28","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-06","62","28","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-07","61","28","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-08","51","30","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-09","73","32","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-10","80","33","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-11","69","13","18"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-12","27","18","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-13","67","21","51"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-14","58","33","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-15","59","33","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-16","73","36","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-17","63","29","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-18","60","31","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-19","70","35","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-20","66","34","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-21","53","26","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-22","26","26","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-23","44","24","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-24","61","29","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-25","66","31","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-26","41","24","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-27","26","6","7"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-28","25","7","16"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-29","31","15","16"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-11-30","36","16","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-01","39","13","13"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-02","37","13","19"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-03","55","19","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-04","58","30","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-05","56","31","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-06","38","26","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-07","52","26","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-08","65","28","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-09","60","26","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-10","38","23","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-11","41","26","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-12","54","29","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-13","57","29","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-14","48","30","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-15","38","23","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-16","32","23","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-17","37","20","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-18","48","21","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-19","60","34","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-20","50","23","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-21","56","24","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-22","67","32","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-23","66","37","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-24","63","37","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-25","54","26","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-26","57","24","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-27","38","23","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-28","39","23","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-29","30","10","10"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-30","34","10","15"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-12-31","39","15","17"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-01","48","17","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-02","53","30","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-03","48","22","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-04","51","22","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-05","64","31","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-06","48","26","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-07","46","30","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-08","61","28","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-09","64","30","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-10","49","26","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-11","34","13","13"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-12","42","13","18"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-13","47","18","19"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-14","46","18","20"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-15","60","20","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-16","54","16","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-17","37","21","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-18","54","21","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-19","45","18","18"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-20","47","18","20"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-21","53","18","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-22","51","33","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-23","54","31","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-24","43","22","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-25","60","22","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-26","59","29","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-27","55","29","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-28","43","26","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-29","52","26","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-30","48","23","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-01-31","41","19","20"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-01","54","20","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-02","67","42","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-03","73","26","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-04","28","12","14"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-05","21","2","3"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-06","35","3","20"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-07","43","20","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-08","29","14","15"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-09","51","15","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-10","33","14","14"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-11","35","14","17"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-12","45","14","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-13","38","16","16"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-14","33","9","9"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-15","62","9","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-16","45","24","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-17","53","25","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-18","43","23","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-19","39","19","20"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-20","25","8","8"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-21","40","8","16"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-22","60","16","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-23","65","33","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-24","46","28","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-25","41","23","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-26","29","13","18"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-27","45","15","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-28","50","26","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-02-29","64","26","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-01","60","32","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-02","44","26","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-03","55","27","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-04","62","30","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-05","66","30","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-06","59","30","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-07","70","31","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-08","70","41","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-09","72","39","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-10","62","35","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-11","66","35","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-12","72","37","52"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-13","53","34","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-14","46","31","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-15","49","32","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-16","56","33","42"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-17","65","37","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-18","58","33","46"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-19","70","35","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-20","35","22","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-21","28","21","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-22","51","21","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-23","56","29","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-24","63","31","46"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-25","67","38","57"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-26","72","36","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-27","55","33","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-28","46","31","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-29","53","30","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-30","60","30","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-03-31","59","39","49"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-01","70","42","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-02","72","29","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-03","48","21","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-04","45","23","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-05","63","27","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-06","72","36","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-07","77","41","49"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-08","76","41","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-09","73","37","42"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-10","59","42","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-11","75","41","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-12","73","22","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-13","27","16","17"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-14","24","16","17"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-15","48","17","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-16","58","26","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-17","29","13","13"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-18","56","13","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-19","58","37","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-20","65","37","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-21","69","41","49"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-22","73","40","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-23","70","46","57"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-24","69","41","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-25","60","41","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-26","69","43","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-27","76","46","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-28","81","50","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-29","77","42","42"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-04-30","76","42","58"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-01","85","56","56"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-02","89","53","53"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-03","69","46","49"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-04","76","49","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-05","70","40","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-06","72","42","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-07","75","43","58"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-08","76","37","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-09","65","37","49"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-10","64","39","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-11","65","37","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-12","55","36","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-13","73","43","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-14","82","48","56"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-15","76","50","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-16","73","50","51"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-17","73","46","52"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-18","78","52","55"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-19","92","55","67"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-20","97","60","60"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-21","90","50","56"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-22","78","50","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-23","85","50","52"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-24","83","51","51"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-25","64","44","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-26","66","44","58"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-27","80","53","57"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-28","86","54","59"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-29","77","56","57"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-30","92","57","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-05-31","87","57","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-06-01","92","60","65"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-06-02","96","65","77"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-06-03","92","60","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-06-04","94","61","68"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-06-05","83","63","63"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-06-06","95","63","78"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-06-07","87","50","56"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-06-08","91","53","60"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-06-09","80","42","45"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-06-10","78","45","49"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-06-11","80","49","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-06-12","86","46","56"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-06-13","92","56","65"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-06-14","94","65","68"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-06-15","93","54","61"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-06-16","96","61","67"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2020-06-17","95","61","71"
